image_path,image_index,original_confidence,patched_confidence,confidence_change,confidence_change_pct,best_iou,ground_truth_bbox,detected_bbox,detection_text,text_confidence,num_detections,patch_applied,error
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0285_processed.png,0,0.5479527711868286,0.4695119261741638,-0.0784408450126648,-14.315256558109422,0.5020268815537969,"[219.73333740234375, 156.8000030517578, 237.5111083984375, 166.04444885253906]","[216.0, 153.0, 241.0, 166.0]",4MG1114,0.4695119261741638,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0305_processed.png,1,0.5443636178970337,0.36323219537734985,-0.18113142251968384,-33.27397654153015,0.5786140944725887,"[201.95555114746094, 147.1999969482422, 221.86666870117188, 159.2888946533203]","[198.0, 144.0, 224.0, 160.0]",5PP77N,0.36323219537734985,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0325_processed.png,2,0.5628585815429688,0.561848521232605,-0.0010100603103637695,-0.17945188071840054,0.48289003270718867,"[162.4888916015625, 136.88888549804688, 184.1777801513672, 148.62222290039062]","[158.0, 133.0, 189.0, 150.0]",1J1744,0.561848521232605,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0345_processed.png,3,0.7585394382476807,0.6489042043685913,-0.10963523387908936,-14.453465218942368,0.45244973146118045,"[113.06666564941406, 124.0888900756836, 137.24444580078125, 136.1777801513672]","[108.0, 120.0, 142.0, 139.0]",BJ7774,0.6489042043685913,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0355_processed.png,4,0.9679816365242004,0.6375371217727661,-0.3304445147514343,-34.13747764244626,0.4790641700499194,"[90.66666412353516, 122.31111145019531, 116.26667022705078, 135.46665954589844]","[85.0, 119.0, 122.0, 138.0]",VP7777,0.6375371217727661,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0365_processed.png,5,0.9640076756477356,0.7907173037528992,-0.17329037189483643,-17.976036526721558,0.4930369104455727,"[72.88888549804688, 114.84444427490234, 100.62222290039062, 128.7111053466797]","[67.0, 111.0, 106.0, 131.0]",TBJ7774,0.7907173037528992,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0375_processed.png,6,0.8203113079071045,0.732855498790741,-0.08745580911636353,-10.661295080704578,0.5263967184451644,"[67.19999694824219, 108.0888900756836, 96.71111297607422, 124.0888900756836]","[62.0, 104.0, 101.0, 127.0]",VJ7774,0.732855498790741,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0385_processed.png,7,0.9412429332733154,0.8784509301185608,-0.06279200315475464,-6.671179239177488,0.44521739130434784,"[64.35555267333984, 108.80000305175781, 96.35555267333984, 124.80000305175781]","[57.0, 104.0, 103.0, 129.0]",VAJ7774,0.8784509301185608,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0395_processed.png,8,0.9978850483894348,0.9767334461212158,-0.021151602268218994,-2.119643169557178,0.4919190687463194,"[65.42222595214844, 99.9111099243164, 100.62222290039062, 118.4000015258789]","[58.0, 95.0, 107.0, 122.0]",VRJ7774,0.9767334461212158,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0415_processed.png,9,0.8824216723442078,0.88625168800354,0.0038300156593322754,0.4340346321229398,0.5661798993468914,"[84.26667022705078, 92.80000305175781, 124.80000305175781, 116.26667022705078]","[76.0, 88.0, 132.0, 118.0]",VRJ7774,0.88625168800354,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0425_processed.png,10,0.9978286027908324,0.8538098931312561,-0.1440187096595763,-14.433211200477675,0.5152775907093504,"[94.22222137451172, 85.68888854980469, 138.3111114501953, 110.93333435058594]","[85.0, 79.0, 145.0, 115.0]",VJJ7774,0.8538098931312561,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0435_processed.png,11,0.9999291896820068,0.8382536768913269,-0.16167551279067993,-16.16869618958671,0.5274435178737494,"[108.44444274902344, 85.68888854980469, 156.08888244628906, 115.9111099243164]","[99.0, 79.0, 164.0, 121.0]",VJ77744,0.8382536768913269,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0445_processed.png,12,0.9999158382415771,0.986491858959198,-0.01342397928237915,-1.3425109163173343,0.52934753468115,"[128.35556030273438, 93.86666870117188, 179.1999969482422, 129.06666564941406]","[118.0, 85.0, 187.0, 134.0]",VJ77744,0.986491858959198,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0455_processed.png,13,0.9998941421508788,0.9111878871917725,-0.08870625495910633,-8.871564620659717,0.5488543357366595,"[142.57777404785156, 100.97777557373047, 197.6888885498047, 141.5111083984375]","[131.0, 93.0, 205.0, 148.0]",VJJ7744,0.9111878871917725,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0465_processed.png,14,0.9999629259109496,0.9560210108757019,-0.04394191503524769,-4.3943544202118625,0.521002603042527,"[167.11111450195312, 113.06666564941406, 222.57777404785156, 161.42222595214844]","[156.0, 104.0, 234.0, 170.0]",VJJ7774,0.9560210108757019,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0475_processed.png,15,0.9999408721923828,0.8517835140228271,-0.14815735816955566,-14.81661189073298,0.5290095859535799,"[201.24444580078125, 127.28888702392578, 257.0666809082031, 183.46665954589844]","[190.0, 119.0, 268.0, 195.0]",VJJ7744,0.8517835140228271,1,True,
