image_path,image_index,original_confidence,patched_confidence,confidence_change,confidence_change_pct,best_iou,ground_truth_bbox,detected_bbox,detection_text,text_confidence,num_detections,patch_applied,error
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0285_processed.png,0,0.5479527711868286,0.47360366582870483,-0.07434910535812378,-13.568524381597461,0.5103901876772968,"[219.73333740234375, 156.8000030517578, 237.5111083984375, 166.04444885253906]","[217.0, 154.0, 240.0, 168.0]",VGJ171,0.47360366582870483,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0305_processed.png,1,0.5443636178970337,0.37224429845809937,-0.17211931943893433,-31.61844652731562,0.5786140944725887,"[201.95555114746094, 147.1999969482422, 221.86666870117188, 159.2888946533203]","[199.0, 144.0, 225.0, 160.0]",3P310M,0.37224429845809937,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0325_processed.png,2,0.5628585815429688,0.475432813167572,-0.08742576837539673,-15.53245721789224,0.48289003270718867,"[162.4888916015625, 136.88888549804688, 184.1777801513672, 148.62222290039062]","[157.0, 133.0, 188.0, 150.0]",5J5F5,0.475432813167572,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0345_processed.png,3,0.7585394382476807,0.34477928280830383,-0.41376015543937683,-54.54695360273075,0.405947953505448,"[113.06666564941406, 124.0888900756836, 137.24444580078125, 136.1777801513672]","[107.0, 119.0, 143.0, 139.0]",BB51772,0.34477928280830383,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0355_processed.png,4,0.9679816365242004,0.7534253597259521,-0.2145562767982483,-22.165325115946473,0.4790641700499194,"[90.66666412353516, 122.31111145019531, 116.26667022705078, 135.46665954589844]","[85.0, 119.0, 122.0, 138.0]",VBJ7744,0.7534253597259521,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0365_processed.png,5,0.9640076756477356,0.5341137647628784,-0.4298939108848572,-44.594448959755745,0.5060115659836141,"[72.88888549804688, 114.84444427490234, 100.62222290039062, 128.7111053466797]","[67.0, 111.0, 105.0, 131.0]",RRR777,0.5341137647628784,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0375_processed.png,6,0.8203113079071045,0.5930362939834595,-0.22727501392364502,-27.70594672204404,0.5353490435887897,"[67.19999694824219, 108.0888900756836, 96.71111297607422, 124.0888900756836]","[61.0, 105.0, 103.0, 126.0]",77J7774,0.5930362939834595,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0385_processed.png,7,0.9412429332733154,0.5553204417228699,-0.38592249155044556,-41.00136934981721,0.45390070921985815,"[64.35555267333984, 108.80000305175781, 96.35555267333984, 124.80000305175781]","[56.0, 104.0, 103.0, 128.0]",VAJ777,0.5553204417228699,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0395_processed.png,8,0.9978850483894348,0.8922929763793945,-0.10559207201004028,-10.581586744932558,0.5006222522702928,"[65.42222595214844, 99.9111099243164, 100.62222290039062, 118.4000015258789]","[57.0, 95.0, 107.0, 121.0]",VRJ7774,0.8922929763793945,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0415_processed.png,9,0.8824216723442078,0.42096197605133057,-0.4614596962928772,-52.29469206790682,0.556246918656595,"[84.26667022705078, 92.80000305175781, 124.80000305175781, 116.26667022705078]","[75.0, 87.0, 132.0, 117.0]",P57775,0.42096197605133057,1,True,
