image_path,image_index,original_confidence,patched_confidence,confidence_change,confidence_change_pct,best_iou,ground_truth_bbox,detected_bbox,detection_text,text_confidence,num_detections,patch_applied,error
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0285_processed.png,0,0.5479527711868286,0.545522928237915,-0.0024298429489135742,-0.44344021541321865,0.48912392985740943,"[219.73333740234375, 156.8000030517578, 237.5111083984375, 166.04444885253906]","[216.0, 154.0, 240.0, 168.0]",MMJ171,0.545522928237915,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0305_processed.png,1,0.5443636178970337,0.3174499273300171,-0.2269136905670166,-41.68421310807316,0.5943295390138196,"[201.95555114746094, 147.1999969482422, 221.86666870117188, 159.2888946533203]","[197.0, 146.0, 224.0, 161.0]",HPP572,0.3174499273300171,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0325_processed.png,2,0.5628585815429688,0.5213483572006226,-0.04151022434234619,-7.374894103693663,0.4418108458970285,"[162.4888916015625, 136.88888549804688, 184.1777801513672, 148.62222290039062]","[157.0, 133.0, 189.0, 151.0]",3J774,0.5213483572006226,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0345_processed.png,3,0.7585394382476807,0.5051326155662537,-0.253406822681427,-33.40720467571573,0.4298272448881214,"[113.06666564941406, 124.0888900756836, 137.24444580078125, 136.1777801513672]","[108.0, 120.0, 142.0, 140.0]",WBJ777,0.5051326155662537,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0355_processed.png,4,0.9679816365242004,0.7135828137397766,-0.25439882278442383,-26.281368693926005,0.4551109615474235,"[90.66666412353516, 122.31111145019531, 116.26667022705078, 135.46665954589844]","[85.0, 119.0, 122.0, 139.0]",VRJ777,0.7135828137397766,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0365_processed.png,5,0.9640076756477356,0.7997491359710693,-0.16425853967666626,-17.039131930801044,0.4819157771272515,"[72.88888549804688, 114.84444427490234, 100.62222290039062, 128.7111053466797]","[68.0, 111.0, 106.0, 132.0]",VBJ7774,0.7997491359710693,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0375_processed.png,6,0.8203113079071045,0.8229207396507263,0.002609431743621826,0.3181026176853982,0.5365657459605824,"[67.19999694824219, 108.0888900756836, 96.71111297607422, 124.0888900756836]","[62.0, 104.0, 102.0, 126.0]",VPJ7774,0.8229207396507263,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0385_processed.png,7,0.9412429332733154,0.9078697562217712,-0.03337317705154419,-3.545649679991104,0.45511111111111113,"[64.35555267333984, 108.80000305175781, 96.35555267333984, 124.80000305175781]","[57.0, 104.0, 102.0, 129.0]",VAJ7774,0.9078697562217712,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0395_processed.png,8,0.9978850483894348,0.9888624548912048,-0.00902259349822998,-0.9041716290661188,0.565920806914244,"[65.42222595214844, 99.9111099243164, 100.62222290039062, 118.4000015258789]","[61.0, 96.0, 107.0, 121.0]",VRJ7774,0.9888624548912048,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0415_processed.png,9,0.8824216723442078,0.8907591700553894,0.00833749771118164,0.9448428084310942,0.5214814862405579,"[84.26667022705078, 92.80000305175781, 124.80000305175781, 116.26667022705078]","[75.0, 87.0, 132.0, 119.0]",VJJ7774,0.8907591700553894,1,True,
