image_path,image_index,original_confidence,patched_confidence,confidence_change,confidence_change_pct,best_iou,ground_truth_bbox,detected_bbox,detection_text,text_confidence,num_detections,patch_applied,error
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0285_processed.png,0,0.5479527711868286,0.39845192432403564,-0.14950084686279297,-27.28352783744195,0.48912392985740943,"[219.73333740234375, 156.8000030517578, 237.5111083984375, 166.04444885253906]","[216.0, 154.0, 240.0, 168.0]",9GJ171,0.39845192432403564,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0305_processed.png,1,0.5443636178970337,0.37595421075820923,-0.16840940713882446,-30.936932888611796,0.5445779712683189,"[201.95555114746094, 147.1999969482422, 221.86666870117188, 159.2888946533203]","[199.0, 144.0, 225.0, 161.0]",4PE00M,0.37595421075820923,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0325_processed.png,2,0.5628585815429688,0.4712378680706024,-0.09162071347236633,-16.277750127075567,0.4418108458970285,"[162.4888916015625, 136.88888549804688, 184.1777801513672, 148.62222290039062]","[157.0, 133.0, 189.0, 151.0]",E5J774,0.4712378680706024,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0345_processed.png,3,0.7585394382476807,0.41717028617858887,-0.3413691520690918,-45.00348101315556,0.405947953505448,"[113.06666564941406, 124.0888900756836, 137.24444580078125, 136.1777801513672]","[107.0, 120.0, 143.0, 140.0]",BB5179,0.41717028617858887,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0355_processed.png,4,0.9679816365242004,0.7700731158256531,-0.19790852069854736,-20.445482975192732,0.4551109615474235,"[90.66666412353516, 122.31111145019531, 116.26667022705078, 135.46665954589844]","[86.0, 119.0, 123.0, 139.0]",VRJ7774,0.7700731158256531,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0365_processed.png,5,0.9640076756477356,0.6703055500984192,-0.2937021255493164,-30.466782886554526,0.4695589623291168,"[72.88888549804688, 114.84444427490234, 100.62222290039062, 128.7111053466797]","[67.0, 111.0, 106.0, 132.0]",5PJ777,0.6703055500984192,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0375_processed.png,6,0.8203113079071045,0.7465918064117432,-0.07371950149536133,-8.986771337267685,0.5484063373348578,"[67.19999694824219, 108.0888900756836, 96.71111297607422, 124.0888900756836]","[62.0, 106.0, 103.0, 127.0]",AVJ7774,0.7465918064117432,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0385_processed.png,7,0.9412429332733154,0.685422420501709,-0.25582051277160645,-27.179010192613262,0.463768115942029,"[64.35555267333984, 108.80000305175781, 96.35555267333984, 124.80000305175781]","[57.0, 105.0, 103.0, 129.0]",VAJ7774,0.685422420501709,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0395_processed.png,8,0.9978850483894348,0.6500256061553955,-0.3478594422340393,-34.859670740179645,0.5108390329288702,"[65.42222595214844, 99.9111099243164, 100.62222290039062, 118.4000015258789]","[59.0, 96.0, 108.0, 122.0]",VRJ7774,0.6500256061553955,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0415_processed.png,9,0.8824216723442078,0.5365515351295471,-0.34587013721466064,-39.19556239998449,0.5307936556377106,"[84.26667022705078, 92.80000305175781, 124.80000305175781, 116.26667022705078]","[77.0, 88.0, 133.0, 120.0]",SAJ7774,0.5365515351295471,1,True,
